created_date,water_pH,TDS,water_temp
2023-02-14 22:00:00,9.24,359.82,23.4
2023-02-14 23:00:00,9.4,359.36,23.3
2023-02-15 00:00:00,9.5,361.96,23.21
2023-02-15 01:00:00,9.43,356.0,23.14
2023-02-15 02:00:00,9.54,357.49,23.05
2023-02-15 03:00:00,9.6,357.08,22.97
2023-02-15 04:00:00,9.56,356.7,22.91
2023-02-15 05:00:00,9.54,355.9,22.81
2023-02-15 06:00:00,9.53,352.59,22.75
2023-02-15 07:00:00,9.44,354.86,22.75
2023-02-15 08:00:00,9.25,354.1,22.83
2023-02-15 09:00:00,8.95,356.53,23.0
2023-02-15 10:00:00,8.79,377.27,23.31
2023-02-15 11:00:00,8.63,357.91,23.54
2023-02-15 12:00:00,8.36,374.77,23.83
2023-02-15 13:00:00,8.3,389.89,24.1
2023-02-15 14:00:00,8.25,409.6,24.24
2023-02-15 15:00:00,7.953333333333333,405.73333333333335,24.37333333333333
2023-02-15 16:00:00,7.656666666666667,401.8666666666667,24.506666666666668
2023-02-15 17:00:00,7.36,398.0,24.64
2023-02-15 18:00:00,7.63,411.61,24.62
2023-02-15 19:00:00,7.97,392.06,24.52
2023-02-15 20:00:00,8.2,382.51,24.34
2023-02-15 21:00:00,8.39,373.07,24.19
2023-02-15 22:00:00,8.4,386.28,24.02
2023-02-15 23:00:00,8.43,366.45,23.85
2023-02-16 00:00:00,8.54,378.59,23.7
2023-02-16 01:00:00,8.48,366.32,23.56
2023-02-16 02:00:00,8.62,363.2,23.44
2023-02-16 03:00:00,8.62,361.8,23.31
2023-02-16 04:00:00,8.77,360.39,23.17
2023-02-16 05:00:00,8.97,363.04,23.05
2023-02-16 06:00:00,9.17,356.98,22.96
2023-02-16 07:00:00,9.29,351.71,22.97
2023-02-16 08:00:00,9.19,365.45,23.12
2023-02-16 09:00:00,9.01,349.58,23.3
2023-02-16 10:00:00,9.88,338.0,23.38
2023-02-16 11:00:00,9.575,346.16125,23.495
2023-02-16 12:00:00,9.27,354.3225,23.61
2023-02-16 13:00:00,8.965,362.48375,23.725
2023-02-16 14:00:00,8.66,370.645,23.84
2023-02-16 15:00:00,8.355,378.80625,23.955
2023-02-16 16:00:00,8.05,386.9675,24.07
2023-02-16 17:00:00,7.745000000000001,395.12875,24.185
2023-02-16 18:00:00,7.44,403.29,24.3
2023-02-16 19:00:00,7.7,378.94,24.26
2023-02-16 20:00:00,7.25,351.64,24.22
2023-02-16 21:00:00,7.5,391.22,24.16
2023-02-16 22:00:00,7.27,387.41,24.07
2023-02-16 23:00:00,7.27,389.53,23.98
2023-02-17 00:00:00,7.15,374.36,23.91
2023-02-17 01:00:00,7.17,374.57,23.85
2023-02-17 02:00:00,7.02,365.2,23.78
2023-02-17 03:00:00,7.02,369.01,23.72
2023-02-17 04:00:00,6.93,372.94,23.65
2023-02-17 05:00:00,6.9,367.35,23.54
2023-02-17 06:00:00,6.85,379.57,23.47
2023-02-17 07:00:00,6.82,366.14,23.49
2023-02-17 08:00:00,6.76,378.31,23.52
2023-02-17 09:00:00,7.14,352.67,23.56
2023-02-17 10:00:00,6.83,363.365,23.78
2023-02-17 11:00:00,6.52,374.06,24.0
2023-02-17 12:00:00,6.52,375.06,24.04
2023-02-17 13:00:00,6.513333333333333,372.6233333333333,24.15833333333333
2023-02-17 14:00:00,6.506666666666667,370.18666666666667,24.276666666666667
2023-02-17 15:00:00,6.5,367.75,24.395
2023-02-17 16:00:00,6.493333333333333,365.3133333333333,24.51333333333333
2023-02-17 17:00:00,6.486666666666667,362.87666666666667,24.631666666666668
2023-02-17 18:00:00,6.48,360.44,24.75
2023-02-17 19:00:00,6.28,383.62,24.75
2023-02-17 20:00:00,6.47,377.94,24.75
2023-02-17 21:00:00,6.49,431.83,24.75
2023-02-17 22:00:00,6.51,387.16,24.73
2023-02-17 23:00:00,6.57,388.54,24.69
2023-02-18 00:00:00,6.57,415.3,24.66
2023-02-18 01:00:00,6.57,385.01,24.63
2023-02-18 02:00:00,6.56,388.44,24.58
2023-02-18 03:00:00,6.59,399.53,24.52
2023-02-18 04:00:00,6.62,385.01,24.46
2023-02-18 05:00:00,6.56,385.51,24.39
2023-02-18 06:00:00,6.56,395.3,24.32
2023-02-18 07:00:00,6.61,372.91,24.31
2023-02-18 08:00:00,6.47,379.31,24.32
2023-02-18 09:00:00,6.59,376.21,24.45
2023-02-18 10:00:00,6.56,378.7,24.66
2023-02-18 11:00:00,6.57,371.34,24.8
2023-02-18 12:00:00,6.68,367.13,24.98
2023-02-18 13:00:00,6.56,420.56,25.09
2023-02-18 14:00:00,6.49,404.3,25.19
2023-02-18 15:00:00,6.75,450.59,25.26
2023-02-18 16:00:00,6.59,390.6,25.32
2023-02-18 17:00:00,6.78,398.74,25.38
2023-02-18 18:00:00,6.55,370.11,25.38
2023-02-18 19:00:00,6.57,394.55,25.38
2023-02-18 20:00:00,6.74,434.64,25.38
2023-02-18 21:00:00,6.52,399.6,25.31
2023-02-18 22:00:00,6.46,404.39,25.27
2023-02-18 23:00:00,6.57,403.57,25.22
2023-02-19 00:00:00,6.55,401.51,25.17
2023-02-19 01:00:00,6.5,392.5,25.1
2023-02-19 02:00:00,6.53,403.46,25.03
2023-02-19 03:00:00,6.58,396.94,24.96
2023-02-19 04:00:00,6.54,395.87,24.91
2023-02-19 05:00:00,6.51,388.73,24.82
2023-02-19 06:00:00,6.53,392.45,24.73
2023-02-19 07:00:00,6.56,393.06,24.69
2023-02-19 08:00:00,6.57,403.89,24.7
2023-02-19 09:00:00,6.52,394.22,24.83
2023-02-19 10:00:00,6.39,407.55,24.95
2023-02-19 11:00:00,6.48,443.88,25.09
2023-02-19 12:00:00,6.54,498.89,25.22
2023-02-19 13:00:00,6.31,377.48,25.58
2023-02-19 14:00:00,6.4,416.2,25.77
2023-02-19 15:00:00,6.83,403.32,25.91
2023-02-19 16:00:00,7.35,400.95,25.96
2023-02-19 17:00:00,7.82,401.86,25.98
2023-02-19 18:00:00,8.38,422.36,25.94
2023-02-19 19:00:00,8.73,435.28,25.89
2023-02-19 20:00:00,9.11,416.56,25.84
2023-02-19 21:00:00,9.35,405.71,25.77
2023-02-19 22:00:00,9.54,399.11,25.69
2023-02-19 23:00:00,9.69,396.4,25.58
2023-02-20 00:00:00,9.85,399.35,25.47
2023-02-20 01:00:00,9.93,389.1,25.31
2023-02-20 02:00:00,10.03,391.6,25.17
2023-02-20 03:00:00,10.09,400.87,24.98
2023-02-20 04:00:00,10.14,384.59,24.88
2023-02-20 05:00:00,10.11,392.2,24.75
2023-02-20 06:00:00,9.3,386.22,24.63
2023-02-20 07:00:00,9.97,389.01,24.65
2023-02-20 08:00:00,9.96,390.29,24.75
2023-02-20 09:00:00,9.89,404.53,24.97
2023-02-20 10:00:00,10.29,367.5,25.34
2023-02-20 11:00:00,9.84,421.1,25.66
2023-02-20 12:00:00,9.9,399.68,25.94
2023-02-20 13:00:00,9.91,378.17,26.13
2023-02-20 14:00:00,9.66,366.83,26.24
2023-02-20 15:00:00,9.76,378.4,26.32
2023-02-20 16:00:00,9.65,405.62,26.31
2023-02-20 17:00:00,9.36,418.21,26.24
2023-02-20 18:00:00,9.22,409.93,26.12
2023-02-20 19:00:00,9.15,405.55,25.94
2023-02-20 20:00:00,9.12,404.47,25.71
2023-02-20 21:00:00,9.07,402.66,25.48
2023-02-20 22:00:00,9.13,397.02,25.28
2023-02-20 23:00:00,9.15,399.35,25.1
2023-02-21 00:00:00,9.09,389.4,24.96
2023-02-21 01:00:00,9.22,386.05,24.83
2023-02-21 02:00:00,9.11,385.35,24.72
2023-02-21 03:00:00,9.1,386.16,24.6
2023-02-21 04:00:00,9.21,386.49,24.48
2023-02-21 05:00:00,9.18,382.59,24.38
2023-02-21 06:00:00,9.16,377.04,24.27
2023-02-21 07:00:00,9.02,385.04,24.24
2023-02-21 08:00:00,8.87,396.63,24.32
2023-02-21 09:00:00,8.61,389.05,24.49
2023-02-21 10:00:00,8.55,374.0,25.1
2023-02-21 11:00:00,8.48,400.52,25.25
2023-02-21 12:00:00,8.13,440.88,25.54
2023-02-21 13:00:00,8.082857142857144,432.6114285714286,25.54285714285714
2023-02-21 14:00:00,8.035714285714286,424.3428571428572,25.545714285714286
2023-02-21 15:00:00,7.988571428571429,416.07428571428574,25.548571428571428
2023-02-21 16:00:00,7.941428571428571,407.8057142857143,25.55142857142857
2023-02-21 17:00:00,7.894285714285714,399.5371428571429,25.55428571428571
2023-02-21 18:00:00,7.847142857142857,391.2685714285714,25.557142857142857
2023-02-21 19:00:00,7.8,383.0,25.56
2023-02-21 20:00:00,7.569999999999999,396.625,25.405
2023-02-21 21:00:00,7.34,410.25,25.25
2023-02-21 22:00:00,7.5,409.0,25.15
2023-02-21 23:00:00,7.36,437.28,25.04
2023-02-22 00:00:00,7.56,390.12,24.93
2023-02-22 01:00:00,7.55,396.36,24.78
2023-02-22 02:00:00,7.75,445.77,24.67
2023-02-22 03:00:00,7.6,394.26,24.56
2023-02-22 04:00:00,7.56,403.05,24.46
2023-02-22 05:00:00,7.91,398.7,24.34
2023-02-22 06:00:00,7.82,406.97,24.27
2023-02-22 07:00:00,7.78,413.33,24.2
2023-02-22 08:00:00,7.83,394.35,24.2
2023-02-22 09:00:00,7.87,399.56,24.28
2023-02-22 10:00:00,7.82,401.34,24.42
2023-02-22 11:00:00,8.09,429.84,24.56
2023-02-22 12:00:00,8.057142857142857,430.5485714285714,24.628571428571423
2023-02-22 13:00:00,8.024285714285714,431.25714285714287,24.697142857142858
2023-02-22 14:00:00,7.991428571428571,431.9657142857143,24.765714285714285
2023-02-22 15:00:00,7.958571428571429,432.6742857142857,24.83428571428572
2023-02-22 16:00:00,7.925714285714286,433.3828571428571,24.90285714285714
2023-02-22 17:00:00,7.892857142857143,434.0914285714286,24.97142857142857
2023-02-22 18:00:00,7.86,434.8,25.04
2023-02-22 19:00:00,7.72,406.35,24.99
2023-02-22 20:00:00,7.96,396.29,24.93
2023-02-22 21:00:00,8.18,393.98,24.88
2023-02-22 22:00:00,8.24,389.11,24.76
2023-02-22 23:00:00,8.4,390.12,24.66
2023-02-23 00:00:00,8.4,401.93,24.56
2023-02-23 01:00:00,8.44,396.51,24.46
2023-02-23 02:00:00,8.55,396.72,24.35
2023-02-23 03:00:00,8.38,391.34,24.23
2023-02-23 04:00:00,8.14,404.57,24.15
2023-02-23 05:00:00,8.08,401.72,24.05
2023-02-23 06:00:00,8.32,399.69,23.99
2023-02-23 07:00:00,8.21,398.1,23.94
2023-02-23 08:00:00,8.01,395.04,23.93
2023-02-23 09:00:00,7.88,377.25,24.03
2023-02-23 10:00:00,8.72,377.0,24.06
2023-02-23 11:00:00,7.64,376.36,24.22
2023-02-23 12:00:00,7.461666666666666,386.51,24.305
2023-02-23 13:00:00,7.283333333333333,396.66,24.39
2023-02-23 14:00:00,7.105,406.81,24.475
2023-02-23 15:00:00,6.926666666666667,416.96,24.56
2023-02-23 16:00:00,6.748333333333333,427.11,24.645
2023-02-23 17:00:00,6.57,437.26,24.73
2023-02-23 18:00:00,6.48,414.97,24.74
2023-02-23 19:00:00,6.54,382.45,24.69
2023-02-23 20:00:00,6.33,402.88,24.62
2023-02-23 21:00:00,6.51,411.64,24.55
2023-02-23 22:00:00,6.34,412.1,24.5
2023-02-23 23:00:00,6.36,415.19,24.45
2023-02-24 00:00:00,6.3,417.3,24.38
2023-02-24 01:00:00,6.37,407.13,24.24
2023-02-24 02:00:00,6.34,412.48,24.09
2023-02-24 03:00:00,6.29,413.39,23.95
2023-02-24 04:00:00,6.29,397.05,23.82
2023-02-24 05:00:00,6.21,423.79,23.7
2023-02-24 06:00:00,6.39,468.86,23.5
2023-02-24 07:00:00,7.21,460.49,23.38
2023-02-24 08:00:00,8.29,457.31,23.38
2023-02-24 09:00:00,8.45,437.0,23.38
2023-02-24 10:00:00,8.894285714285713,449.2657142857143,23.397142857142857
2023-02-24 11:00:00,9.338571428571427,461.5314285714286,23.414285714285715
2023-02-24 12:00:00,9.782857142857145,473.7971428571429,23.43142857142857
2023-02-24 13:00:00,10.227142857142857,486.0628571428571,23.448571428571427
2023-02-24 14:00:00,10.67142857142857,498.3285714285714,23.465714285714284
2023-02-24 15:00:00,11.115714285714288,510.5942857142857,23.482857142857146
2023-02-24 16:00:00,11.56,522.86,23.5
2023-02-24 17:00:00,11.15,435.11,23.5
2023-02-24 18:00:00,11.11,424.08,23.46
2023-02-24 19:00:00,10.88,413.78,23.41
2023-02-24 20:00:00,10.85,422.32,23.37
2023-02-24 21:00:00,10.62,420.18,23.3
2023-02-24 22:00:00,10.69,409.95,23.25
2023-02-24 23:00:00,10.89,408.57,23.2
2023-02-25 00:00:00,11.12,427.39,23.17
2023-02-25 01:00:00,11.01,420.38,23.11
2023-02-25 02:00:00,11.06,413.36,23.02
2023-02-25 03:00:00,10.99,413.58,22.96
2023-02-25 04:00:00,11.08,417.1,22.9
2023-02-25 05:00:00,11.27,417.61,22.79
2023-02-25 06:00:00,11.16,407.27,22.66
2023-02-25 07:00:00,11.04,396.91,22.6
2023-02-25 08:00:00,11.08,409.5,22.58
2023-02-25 09:00:00,11.05,400.55,22.64
2023-02-25 10:00:00,11.21,405.8,22.73
2023-02-25 11:00:00,11.09,452.93,22.83
2023-02-25 12:00:00,11.3,423.84,22.94
2023-02-25 13:00:00,11.26,452.24,23.06
2023-02-25 14:00:00,11.14,427.74,23.16
2023-02-25 15:00:00,11.17,405.38,23.24
2023-02-25 16:00:00,11.4,403.46,23.26
2023-02-25 17:00:00,11.32,438.78,23.25
2023-02-25 18:00:00,11.17,440.46,23.23
2023-02-25 19:00:00,11.24,393.38,23.18
2023-02-25 20:00:00,11.32,448.02,23.14
2023-02-25 21:00:00,11.24,438.61,23.05
2023-02-25 22:00:00,11.14,414.84,22.97
2023-02-25 23:00:00,11.21,413.01,22.89
2023-02-26 00:00:00,11.08,409.59,22.81
2023-02-26 01:00:00,11.09,414.64,22.76
2023-02-26 02:00:00,11.14,424.88,22.68
2023-02-26 03:00:00,11.07,399.45,22.63
2023-02-26 04:00:00,11.21,405.98,22.56
2023-02-26 05:00:00,11.07,399.72,22.49
2023-02-26 06:00:00,11.08,401.61,22.44
2023-02-26 07:00:00,11.12,419.89,22.43
2023-02-26 08:00:00,11.14,419.44,22.43
2023-02-26 09:00:00,10.98,412.54,22.48
2023-02-26 10:00:00,11.03,420.15,22.65
2023-02-26 11:00:00,10.81,420.98,22.77
2023-02-26 12:00:00,10.97,430.01,22.93
2023-02-26 13:00:00,10.93,410.46,23.12
2023-02-26 14:00:00,10.64,448.35,23.21
2023-02-26 15:00:00,10.29,449.44,23.22
2023-02-26 16:00:00,10.16,422.13,23.25
2023-02-26 17:00:00,9.87,449.45,23.25
2023-02-26 18:00:00,9.0,442.45,23.25
2023-02-26 19:00:00,9.41,392.93,23.25
2023-02-26 20:00:00,8.79,455.0,23.21
2023-02-26 21:00:00,8.92,501.4,23.19
2023-02-26 22:00:00,8.38,405.58,23.14
2023-02-26 23:00:00,8.39,406.01,23.02
2023-02-27 00:00:00,8.11,395.09,22.93
2023-02-27 01:00:00,8.07,415.11,22.88
2023-02-27 02:00:00,7.88,413.64,22.79
2023-02-27 03:00:00,7.74,398.04,22.72
2023-02-27 04:00:00,7.71,382.51,22.62
2023-02-27 05:00:00,7.61,385.29,22.53
2023-02-27 06:00:00,7.75,479.67,22.36
2023-02-27 07:00:00,8.78,452.81,22.27
2023-02-27 08:00:00,9.7,450.0,22.25
2023-02-27 09:00:00,9.785,446.9,22.331
2023-02-27 10:00:00,9.87,443.8,22.412
2023-02-27 11:00:00,9.955,440.7,22.493
2023-02-27 12:00:00,10.04,437.6,22.574
2023-02-27 13:00:00,10.125,434.5,22.655
2023-02-27 14:00:00,10.21,431.4,22.736
2023-02-27 15:00:00,10.295,428.3,22.817
2023-02-27 16:00:00,10.38,425.2,22.898
2023-02-27 17:00:00,10.465,422.1,22.979
2023-02-27 18:00:00,10.55,419.0,23.06
2023-02-27 19:00:00,11.4,409.5,23.06
2023-02-27 20:00:00,11.11,427.91,23.04
2023-02-27 21:00:00,10.82,446.32,23.02
2023-02-27 22:00:00,10.53,464.73,23.0
2023-02-27 23:00:00,10.69,481.75,22.96
2023-02-28 00:00:00,10.84,505.0,22.93
2023-02-28 01:00:00,10.75,491.19,22.87
2023-02-28 02:00:00,10.76,488.09,22.79
2023-02-28 03:00:00,10.68,497.95,22.72
2023-02-28 04:00:00,10.74,413.58,22.61
2023-02-28 05:00:00,10.86,461.2,22.495
2023-02-28 06:00:00,10.98,508.82,22.38
2023-02-28 07:00:00,10.48,472.81,22.37
2023-02-28 08:00:00,10.42,461.81,22.38
2023-02-28 09:00:00,10.22,503.86,22.45
2023-02-28 10:00:00,10.5,434.67,22.94
2023-02-28 11:00:00,9.98,436.5,23.0
2023-02-28 12:00:00,9.994285714285716,435.6185714285714,23.13142857142857
2023-02-28 13:00:00,10.008571428571427,434.7371428571428,23.262857142857143
2023-02-28 14:00:00,10.022857142857143,433.8557142857143,23.394285714285715
2023-02-28 15:00:00,10.037142857142856,432.9742857142857,23.525714285714287
2023-02-28 16:00:00,10.051428571428572,432.0928571428572,23.65714285714286
2023-02-28 17:00:00,10.065714285714286,431.2114285714285,23.78857142857143
2023-02-28 18:00:00,10.08,430.33,23.92
2023-02-28 19:00:00,10.2375,426.7775,23.8475
2023-02-28 20:00:00,10.395,423.225,23.775
2023-02-28 21:00:00,10.5525,419.6725,23.7025
2023-02-28 22:00:00,10.71,416.12,23.63
2023-02-28 23:00:00,10.82,500.62,23.56
2023-03-01 00:00:00,10.705,461.31,23.405
2023-03-01 01:00:00,10.59,422.0,23.25
2023-03-01 02:00:00,10.7,428.69,23.2
2023-03-01 03:00:00,10.7,414.26,23.08
2023-03-01 04:00:00,11.02,433.35,22.96
2023-03-01 05:00:00,10.87,443.31,22.82
2023-03-01 06:00:00,10.77,408.6,22.75
2023-03-01 07:00:00,10.81,407.19,22.78
2023-03-01 08:00:00,10.53,406.25,23.02
2023-03-01 09:00:00,11.35,403.0,23.06
2023-03-01 10:00:00,11.1075,403.9,23.16875
2023-03-01 11:00:00,10.865,404.8,23.2775
2023-03-01 12:00:00,10.6225,405.7,23.38625
2023-03-01 13:00:00,10.38,406.6,23.495
2023-03-01 14:00:00,10.1375,407.5,23.60375
2023-03-01 15:00:00,9.895,408.4,23.7125
2023-03-01 16:00:00,9.6525,409.3,23.82125
2023-03-01 17:00:00,9.41,410.2,23.93
2023-03-01 18:00:00,9.55,555.31,23.82
2023-03-01 19:00:00,9.61,482.82,23.715
2023-03-01 20:00:00,9.67,410.33,23.61
2023-03-01 21:00:00,9.86,415.67,23.56
2023-03-01 22:00:00,10.16,447.4,23.44
2023-03-01 23:00:00,10.17,456.91,23.35
2023-03-02 00:00:00,10.36,477.53,23.19
2023-03-02 01:00:00,10.42,465.58,23.07
2023-03-02 02:00:00,10.43,452.67,22.97
2023-03-02 03:00:00,10.44,450.82,22.85
2023-03-02 04:00:00,10.35,451.12,22.72
2023-03-02 05:00:00,10.49,450.38,22.64
2023-03-02 06:00:00,10.46,451.07,22.53
2023-03-02 07:00:00,10.49,426.18,22.4
2023-03-02 08:00:00,10.71,430.67,22.42
2023-03-02 09:00:00,10.727777777777778,495.3733333333333,22.43555555555556
2023-03-02 10:00:00,10.745555555555557,560.0766666666667,22.45111111111111
2023-03-02 11:00:00,10.763333333333334,624.78,22.46666666666667
2023-03-02 12:00:00,10.78111111111111,689.4833333333333,22.482222222222223
2023-03-02 13:00:00,10.79888888888889,754.1866666666667,22.497777777777777
2023-03-02 14:00:00,10.816666666666666,818.89,22.51333333333333
2023-03-02 15:00:00,10.834444444444443,883.5933333333332,22.52888888888889
2023-03-02 16:00:00,10.852222222222222,948.2966666666666,22.544444444444444
2023-03-02 17:00:00,10.87,1013.0,22.56
2023-03-02 18:00:00,10.35,514.94,22.49
2023-03-02 19:00:00,10.27,484.36666666666673,22.4
2023-03-02 20:00:00,10.19,453.79333333333335,22.31
2023-03-02 21:00:00,10.11,423.22,22.22
2023-03-02 22:00:00,10.5,421.8,22.14
2023-03-02 23:00:00,10.26,421.8,22.12
2023-03-03 00:00:00,9.87,588.25,22.0
2023-03-03 01:00:00,10.0,429.83,21.97
2023-03-03 02:00:00,10.08,468.33,21.92
2023-03-03 03:00:00,10.24,529.64,21.81
2023-03-03 04:00:00,9.95,443.33,21.79
2023-03-03 05:00:00,10.02,430.3,21.7
2023-03-03 06:00:00,10.36,437.66,21.67
2023-03-03 07:00:00,10.53,431.5,21.69
2023-03-03 08:00:00,10.29,544.5,21.76
2023-03-03 09:00:00,10.114285714285714,536.7814285714286,22.1
2023-03-03 10:00:00,9.938571428571429,529.0628571428572,22.44
2023-03-03 11:00:00,9.762857142857143,521.3442857142858,22.78
2023-03-03 12:00:00,9.587142857142856,513.6257142857143,23.12
2023-03-03 13:00:00,9.411428571428573,505.9071428571429,23.46
2023-03-03 14:00:00,9.235714285714286,498.1885714285714,23.8
2023-03-03 15:00:00,9.06,490.47,24.14
2023-03-03 16:00:00,8.64,473.36,24.19
2023-03-03 17:00:00,8.43,479.88,24.24
2023-03-03 18:00:00,8.06,472.75,24.25
2023-03-03 19:00:00,7.73,476.77,24.2
2023-03-03 20:00:00,7.53,471.0,24.16
2023-03-03 21:00:00,7.32,483.41,24.12
2023-03-03 22:00:00,7.14,470.66,24.02
2023-03-03 23:00:00,7.25,480.56,23.91
2023-03-04 00:00:00,7.4,486.39,23.77
2023-03-04 01:00:00,7.52,480.76,23.65
2023-03-04 02:00:00,7.72,470.32,23.52
2023-03-04 03:00:00,7.63,465.97,23.42
2023-03-04 04:00:00,7.59,459.48,23.32
2023-03-04 05:00:00,7.51,461.6,23.22
2023-03-04 06:00:00,7.61,448.65,23.12
2023-03-04 07:00:00,7.48,443.99,23.08
2023-03-04 08:00:00,7.38,446.88,23.14
2023-03-04 09:00:00,7.22,452.88,23.23
2023-03-04 10:00:00,7.0,451.42,23.34
2023-03-04 11:00:00,6.87,448.45,23.45
2023-03-04 12:00:00,6.64,455.77,23.61
2023-03-04 13:00:00,6.42,461.02,23.76
2023-03-04 14:00:00,6.34,454.09,23.86
2023-03-04 15:00:00,6.26,467.29,23.96
2023-03-04 16:00:00,6.3,483.18,24.05
2023-03-04 17:00:00,6.23,468.74,24.12
2023-03-04 18:00:00,6.21,472.89,24.14
2023-03-04 19:00:00,6.17,471.48,24.14
2023-03-04 20:00:00,6.15,475.74,24.13
2023-03-04 21:00:00,6.1,473.9,24.13
2023-03-04 22:00:00,6.12,467.06,24.06
2023-03-04 23:00:00,6.12,478.92,23.99
2023-03-05 00:00:00,6.13,487.0,23.92
2023-03-05 01:00:00,6.12,472.87,23.83
2023-03-05 02:00:00,6.11,466.87,23.74
2023-03-05 03:00:00,6.14,462.49,23.66
2023-03-05 04:00:00,6.17,469.13,23.59
2023-03-05 05:00:00,6.27,469.08,23.51
2023-03-05 06:00:00,6.43,440.33,23.4
2023-03-05 07:00:00,7.9,433.35,23.38
2023-03-05 08:00:00,8.88,423.07,23.42
2023-03-05 09:00:00,9.45,433.01,23.57
2023-03-05 10:00:00,9.68,417.56,23.78
2023-03-05 11:00:00,9.75,432.05,24.0
2023-03-05 12:00:00,9.66,433.15,24.29
2023-03-05 13:00:00,9.65,440.5,24.61
2023-03-05 14:00:00,9.52,454.4,24.8
2023-03-05 15:00:00,9.61,465.75,24.9
2023-03-05 16:00:00,9.49,445.5,24.93
2023-03-05 17:00:00,9.4,443.81,24.88
2023-03-05 18:00:00,9.36,457.73,24.81
2023-03-05 19:00:00,9.22,453.98,24.74
2023-03-05 20:00:00,9.08,443.56,24.65
2023-03-05 21:00:00,8.84,441.45,24.53
2023-03-05 22:00:00,8.62,434.17,24.41
2023-03-05 23:00:00,8.4,432.08,24.27
2023-03-06 00:00:00,8.21,421.33,24.16
2023-03-06 01:00:00,8.12,425.93,24.04
2023-03-06 02:00:00,7.9,423.29,23.92
2023-03-06 03:00:00,7.96,428.69,23.81
2023-03-06 04:00:00,8.14,422.43,23.69
2023-03-06 05:00:00,7.89,427.14,23.58
2023-03-06 06:00:00,7.82,426.32,23.5
2023-03-06 07:00:00,7.74,446.41,23.51
2023-03-06 08:00:00,7.45,471.01,23.64
2023-03-06 09:00:00,6.77,497.32,23.87
2023-03-06 10:00:00,6.48,546.07,24.07
2023-03-06 11:00:00,6.3,575.96,24.35
2023-03-06 12:00:00,6.03,571.6,24.64
2023-03-06 13:00:00,5.85,627.7,24.94
